id,text,label,source,platform_type,language,date_collected
UG_TRUE_849,Police eggalidde abayizi ba Kyambogo University 11 – bateeberezebwa okwenyigira mu kwekalakaasa,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_850,Abantu baweze 24 abaafiira mu muliro ogwakwata emmotoka y’amafuta e Kigoogwa,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_851,President Museven agambye nti UCDA kye kimu ku bitongole ebibadde binyunyuunta government era kirina okuvaawo,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_852,Omulembe gwa bannantagambwako guvudde ku bazadde kusuulirira baana babwe – Ssaabasumba Ssemogerere,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_853,Abantu 3 bafiiridde mu bubenje obugudde e Masaka – Lukululana zitomereganye,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_854,Omuliro gukutte ennyumba e Kamwokya – omwana afiiriddemu abalala balumiziddwa,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_855,Okukebera endagabutonde ku bantu abafiiriddwako abaabwe mu muliro ogwavudde ku mafuta e Kigoogwa kuwedde,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_856,Eyali omuwandiisi wa kooti ya Kisekwa Milly Naluwenda – agyiddwako emisango gy’okutemula eyali omukulu w’ekika ky’Endiga Eng.Daniel Bbosa,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_857,Ssenkulu wa KCCA omuggya Frank Nyakaana alambise byatandikirako okukola – essira alitadde ku kukulwanyisa nguzi,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_858,Amannya g’abantu 15 gegaakawebwayo – abagambibwa nti bebaafiiridde mu muliro ogwavudde ku mmotoka y’amafuta,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_859,Parliament eyisizza etteeka eppya ku bibira – NFA eggyiddwawo,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_860,Government eyongedde okumyumyula etteeka erikwata kukubowa endagamuntu – osobola okusibwa emyaka 3,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_861,Abantu 11 bakakasiddwa nti bafiiridde mu muliro oguvudde ku mmotoka y’amafuta egudde e Matugga,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_862,Abantu abatanamanyika muwendo bafiiridde mu muliro oguvudde  ku mmotoka y’amafuta e Matugga,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_863,Abatuuze bataasizza omwana abadde awambiddwa e Ssembabule,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_864,AIDO Network International etongozza kaweefube w’okubanja ebintu by’obuwangwa bwa Africa ebikyakuumibwa abazungu,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_865,Okujaguza emyaka 60 egy’Abajulizi ba Uganda – mu St.Peter’s Basilica e Vatican,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_866,Kisaka ne banne basindikiddwa ku alimanda e Luzira,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_867,Omujaasi wa UPDF attiddwa e Ssembabule,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_868,Abaali bakulira KCCA – Dorothy Kisaka ne banne batuusiddwa mu kooti e Kasaangati ku by’emisango gy’e Kiteezi,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_869,Ababbi bamenye amaduuka eKiriri Gomba – omu attiddwa,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_870,UNRA erina ebyapa ebisoba mu 6000 – bya bannauganda abaabiwaayo kusalibweko ettaka ly’enguudo,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_871,Okusabira omugenzi Bishop Samuel Balagadde Ssekkadde mu lutikko e Namirembe,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_872,Abantu 4 bafiiridde mu kabenje akagudde ku Lubaga road mu Kampala,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_873,Abakuumi banywedde omwenge gwebabadde bakuuma nebasuula emmundu e Kyotera – Police ebakutte,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_874,Abantu 6 bafiiridde mu kabenje e Luweero,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_875,Dorothy Kisaka ne banne basuze mu kaduukulu ka police,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_876,"Eyali Omulabirizi we Namirembe Balagadde Ssekadde aziikibwa ku Thursday nga 17 October,2024",TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_877,"Nsalesale wa UNEB ow’amasomero okutwalayo obubonero bw’abayizi aweddeko nga 15 October,2024",TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_878,Bishop Samuel Balagadde Ssekadde kitalo ! 1944 – 2024,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_879,Aba Buganda kwekwaffe batabukidde minister Sam Mayanja  ku ky’okutyoboola Namulondo,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_880,Abaali bakulira KCCA abaagobwa olwa kasasiro w’e Kiteezi – bayitiddwa ku kitebe kya bambega CID,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_881,Omuliro gukutte amayumba ku kyalo Bulange mu Lubaga – ebintu by’abatuuze biweddewo,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_882,Akulira eby’okwerinda ku kyalo asangiddwa attiddwa – mu district ye Kyotera,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_883,Ekanisa ya St.John’s Kiwaatule ekutuddwa ku busumba bwe Kira,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_884,Abakulisitaayo e Bussi batandise okuzimba ekanisa – oluvannyuma lw’emyaka 40,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_885,Kooti eragidde NEMA yewozeeko ku nteekateeka z’okumenya ennyumba ezigambibwa okubeera mu ntobazi e Busaabala,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_886,Abantu 2 bakwatiddwa ku bigambibwa nti babadde bafera amasomero bagaguze ebibuuzo bya UNEB 2024,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_887,Omuliro gusaanyizaawo ebintu by’abayizi ku ssomero lya Bilal Islamic Institute Kakiri,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_888,Ettemu e Mityana – omusajja asse mukaziwe n’omuzzukulu,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_889,"Abantu abasoba mu mitwalo 20,000 bebalindiridde okuwanikibwa ku kalabba",TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_890,President Museveni anenyezza bannauganda abakyalemedde mu bwavu – nga Uganda ejaguza ameefuga age 62,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_891,Ameefuga ga Uganda ag’e 62 – okuddamu okwekenneenya n’okunyweza ebiruubirirwa byaffe!,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_892,Ab’oLuganda 4 bafiiridde mu muliro e Namutumba,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_893,Loole ya Kasasiro etomedde abantu – omu afiiriddewo,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_894,Police e Kyotera etaddewo sente ku bavubuka abateeberezebwa okubbisa emmundu mu kitundu ekyo – omusuubuzi w’emmwanyi baamubbako obukadde 150,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_895,President Museveni asonyiye ababadde bavunaanibwa ogw’okubulankanya ensimbi ezaali ez’okugulira ba ssentebe b’ebyalo eggaali,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_896,Police etandise okunoonyereza ku ngeri abaagalana 2 bwebaagudde mu nnyanja nebafiiramu Entebbe,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_897,UBOS efulumizza alipoota eyenkomeredde ku byava mu kubala abantu mu Uganda eya 2024 –,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_898,Government yakuwa abaakosebwa kasasiro e Kiteezi obukadde bwa shs 2 buli maka – bagende bapangise ewalala,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_899,Parliament eragidde nti ettaka lya Equal Opportunities Commission likolebweko ekyapa ekyenjawulo,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_900,Government ya Uganda etongozza enkola y’okumutimbagano okussiddwa ebintu byonna ebikwata ku ttaka,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_901,President Museveni atuuzizza Dr. Crispus Kiyonga  nga Chancellor wa Makerere University ow’omunaana,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_902,Police ye Kasangati eggalidde omusirikale waayo ateeberezebwa okusobya ku mwana we – wa myaka 13,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_903,Laddu ekubye abayizi b’essomero 14 e Mubende – babadde mu bibiina,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_904,UNEB efulumizza ennambika esembayo enaagobererwa abayizi abagenda okutuula ebigezo eby’akamalirizo,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_905,Abantu 5 bebaakakasibwa nti bafiiridde mu nnyanja – babadde bava Lujaabwa Ssese,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_906,Isaac Ssemakadde alondeddwa nga president wa Uganda Law Society – ku kisanja kya myaka 2,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_907,Katikkiro awabudde government okuwandiika obupande bwokunguudo mu nnimi ennansi – kyakuyambako okulwanyisa obubenje,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_908,Frank Nyakaana Rusa alondeddwa nga ssenkulu wa KCCA ow’ekiseera,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_909,Bannauganda abali mu bifo ebikosebwa amataba n’okubumbulukuka kw’ettaka –  balabuddwa okubeera ku bwerinde olw’enkuba ebindabinda,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_910,Kyaddaaki government ekkirizza okuwaayo ensimbi eri Law Development Centre – okuwandiisa abayizi 1463 abaali baafikkira,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_911,Okukuza olunaku lw’abakadde nga 01 October  – mu Uganda bangi baasuulibwawo ab’oLuganda lwabwe,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_912,Parliament etandise okwekenneenya ennoongosereza mu mateeka agagenderera okugatta ebitongole bya government – ebisiinga obungi bikwata ku bulimi na bulunzi,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_913,President Yoweri Kaguta Museveni agobye ssenkulu wa KCCA Dorothy Kisaka n’abamyuka be,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_914,Bbaasi ebaddemu abasaabaze ewambiddwa abayeekera nebajiteekera omuliro – ebadde eva South Sudan ng’eyingira Uganda,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_915,Obulabirizi bw’e Namirembe bukuzizza olunaku lw’okubuulira enjiri – balangiridde olutalo ku nguzi n’okujivumirira buli wamu,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_916,Abantu 6 bafiiridde mu bubenje 2 obugudde e Iganga,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_917,Omuliro gusanyizaawo ebintu by’essomero n’amayumba g’abatuuze e Nakawa,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_918,Ettaka erikaayanirwa wakati wa district ye Kaabong ne Kotido lyandisajjula embeera mu Kalamoja – kawefube w’okuggya emmundu ku bantu yaaliwo,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_919,Ministry ya Kampala egobye ekiragiro kya Lord Mayor ekiyimiriza akakiiko ka KCCA akanoonya ettaka ewagenda okuyiibwa kasasiro,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_920,Omusomesa agambibwa okuwamba omwana ow’emyaka 2 mu Kisenyi asindikiddwa ku alimanda – asoose kwetwala ku police emuweemu ensimbi,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_921,Parliament eyingidde mu nsonga y’abasomesa ba Kyambogo University abamaze omwaka mulamba nga tebasasulwa,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_922,Ababadde batambuliza ente enzibe 2 mu taxi – police ebakwatidde Kiboga,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_923,"Government eyimirizza ebidduka byonna ebibadde biyita ku lutindo lwe Karuma – okuva nga 23 September,2024",TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_924,Omuliro gukutte ekisulo ky’abayizi ku Kakungulu Memorial Kibuli – omuyizi omu afunye ebisago addusiddwa mu ddwaliro,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_925,Police e Mityana ekutte omusajja ateeberezebwa okutta mukaziwe – ng’amulaanga okukweka ensimbi ze n’azinywamu omwenge,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_926,Abalina enzizi mu maka gabwe e Mubende bakutandika okuzisasulira omusolo,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_927,President Museveni asuubizza nti eggaali y’omukka yegenda okumalawo akalippagano k’ebidduka  – asisinkanye ba CEO b’ebitongole ku nteekateeka y’okukulaakulanya obukiika kkono bwa Uganda,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_928,Abatuuze b’e Kiteezi bekalakaasizza,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_929,Police e Kyankwanzi ekutte omukazi ateeberezebwa okutta omwana wa muggyawe,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_930,Wazzeewo okukubagana empawa ku nteekateeka y’ebibuga ebyasuumusibwa okufuuka ebibuga – ensimbi zikyabuze,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_931,Ministry y’ebyentambula mu Uganda eyimirizza bus za Jaguar okumala ennaku 10 zisooke zinoonyerezebweko,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_932,Okujaguza emikolo gy’Empango egy’omulundi ogwa 29 – Omukama Oyo alabudde abantu be ku kibba ttaka,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_933,Abadde avuga loole emulemeredde naagibuukamu – etomedde maama n’omwana nebattirawo e Jinja,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_934,NSSF efunye obukulembeze obuggya – obwerufu bulina okussibwa mu nkola,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_935,Amasiro g’e Kasubi gagguddwawo eri abalambuzi bonna – abaana abato basasula shs 3000,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_936,Ebisigalira by’abajulizi ba Uganda ebibadde bikuumirwa e Vatican Rooma okumala emyaka egisoba mu 120 bikomezeddwawo mu Uganda,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_937,Abantu 4 bateeberezebwa okuba nga bafiiridde mu kabenjr akagudde e Maya – taxi eyabise omupiira,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_938,Ministry y’ebyenjigiriza etaangaazizza ku nnambika empya ey’okutumbula enkozesa ya computer mu masomero – essimu sizaakukkirizibwa,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_939,"Number plate z’emmotoka emitwalo 81,000 ziteekeddwa ku katale – oluvannyuma lwa wiiki 2 nga zaagwawo",TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_940,Alwanye negw’abadde ateebereza okuganza mukaziwe n’amutta – police e Mubende emunoonya,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_941,Parliament ya Uganda efulumizza enteekateeka z’okuziika abadde minister omubeezi ow’ebyokwerinda – Sarah Mateke,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_942,Abantu 2 bakubiddwa amasasi agabattiddewo e Kasubi,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_943,Omulimu gw’okuddaabiriza Uganda house e Kenya gukyali mu lusuubo – okunoonyereza ku baajookya tekunaggwa,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_944,Abatuuze bekumyemu omuliro nebaggula ekkubo eryali lyaggalwa e Naalya,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_945,Bannauganda abatalambikiddwa nga bannansi ba Uganda bekubidde enduulu  eri government – bagala bwenkanya,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_946,Government kyaddaaki esazizaamu ebyapa byonna eby’ekimpatiira ebyali byawebwa abantu ku ttaka ly’e Kaazi – liziddwayo Bwakabaka bwa Buganda,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_947,KCCA yetaaga obuwumbi bwa shs 235 okugula ebyuma ebigaaya Kasasiro nebikolamu eby’amaguzi,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_948,Minister Kasolo alagidde police okukwata ba Money Lender abezza ebibanja by’abantu nti bakikola mu bukyamu,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_949,Abadde akuba ebisolo by’abatuuze n’abitta – agobeddwa ku kyalo e Buvuma,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_950,President wa NUP Robert Kyagulanyi atuusiddwako obuvune  police bwebadde emugumbulula n’abawagizi be e Kira – balumiriza nti yandiba ng’akubiddwa essasi mu kugulu,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_951,Essaza lya Kampala litongozza omwezi gw’eddembe ly’obuntu n’obwenkanya,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_952,Abantu 8 bafiiridde mu Kabenje akagudde ku luguudo lw’e Masaka e Kabale – Bugonzi,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_953,Eklezia mu Uganda ejaguzza emyaka 50 okuva enkola y’Obubondo etondebwawo,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_954,Government eyanjudde ebbago ly’etteeka eppya erinaalambika ba yinginiya bonna – bakusookanga kuyita mu bbanguliro,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_955,Abantu 10 bafiiridde mu kabenje akagudde e Kyenjojo – taxi ewabye neyingirira bus,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_956,KCCA esazeewo okwesonyiwa ekifo ky’e Kiteezi ewayiibwa kasasiro – ebbeeyi y’ettaka eririraanyeewo ebalemeredde,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_957,Emmotoka magulu kkumi etomedde omwana nemuttirawo ng’erinnya ekidyeri ekiva e Kalangala,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_958,Kooti zisabiddwa okukwasisa omukono ogw’ekyuma  bakaggwe ensonyi abakabassanya abaliko obulemu,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_959,Luggya Tabula ayongedde okwewaako obujulizi ku by’okutemula eyali Omukulu w’ekika ky’Endiga Eng.Daniel Bbosa,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_960,Abantu 80 abateeberezebwa okubba ente e Kalamoja bakwatiddwa,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_961,Police e Jinja ekutte abantu 2 abateeberezebwa okubba obuwanga bw’abafu,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_962,Luggya Tabula akkirizza emisango gy’okutemula Eng.Daniel Bbosa eyali omutaka w’ekika ky’Endiga,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_963,Abayizi ba Trust Infant school Nakaseke bakoseddwa mu kabenje akagudde e Nkumba,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_964,Government etongozza amatendekero g’ebyemikono 9 agagenda okuddamu okuzimbibwa gatuukane n’omutindo gw’ebyenjigiriza eby’omulembe gwa digital,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_965,UPDF ne bannamukago bongedde okufuuza abayeekera ba Joseph Kony – enkambi 3 baziteekedde omuliro,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_966,Government esazeewo kasasiro we Kampala agire ng’atwalibwa e Nansana,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_967,Abasawo bawadde obujulizi mu musango gw’okutemula omusuubuzi Henry Katanga,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_968,Kasasiro we Kampala ayongedde okutuuza abakulu mu government obufoofofo – eyingiddemu ministry ziwera okutaasa ebibuga ebirala,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_969,Luggya Bbosa Tabula ateeberezebwa okutta Eng. Daniel Bbosa eyali omutaka w’ekika ky’e Ndiga akwatiddwa,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_970,Police e Mityana ekutte abadde yeyita omuwala – eyagala yennyonyoleko ku kikula kye ekituufu,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_971,Embeera y’obudde ennungi buvunaanyizibwa bwa buli muntu – omulamwa gwa Good Times Infants School Kawaala ng’ejaguza emyaka 32,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_972,Eyaliko Ssaabawolereza Uganda Kiddu Makubuya afudde – 1949 – 2024,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_973,Amawanga ga Africa galina kwegatta okuwona ejjooga ly’abazungu – president Museveni,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_974,Abantu 5 bafiiridde mu Kabenje akagudde e Kiwawu ku lw’e Mityana – emmotoka ebadde esala kinnya mu luguudo,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_975,President Museven asibiridde Mswati III  entanda – amusuubizza okumuwereza abakugu e Swaziland bamuyambeko ku bintu byeyegombye mu Uganda,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_976,Abaakosebwa mu kuzimba ebbibiro lye Karuma baddukidde wa president Museveni,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_977,Police ekutte 5 ababadde berimbise mu baakoseddwa kasasiro e Kiteezi – bagabane ku buyambi obuweereddwayo abazirakisa,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_978,Abantu abasoba mu 200 bebabudamiziddwa mu weema e Kiteezi – ebitongole byongedde okubadduukirira,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_979,State house Anti- Corruption Unit etandise okunoonyereza ku bulyake obugambibwa okuba mu KCCA,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_980,Emirambo 7 gikyabuliddwako ab’oLuganda – ku bantu 21 abaabuutikiddwa kasasiro e Kiteezi,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_981,Police ekutte taata abadde asiba omwana ku muti n’amutulugunya e Buikwe,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_982,Omuliro gukutte ekizimbe ku 7th Street mu Kampala,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_983,Baweze 21 abaakazuulwa nga baafiiridde mu kasasiro e Kiteezi,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_984,Rev. Canon Jacob Ateirweho atuuziddwa ng’Omulabirizi owo 6 owa Bunyoro Kitala,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_985,Abantu 12 bakakasiddwa nti bafiiridde mu kubumbulukuka kw’entuumu ya kasasiro w’e Kiteezi,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_986,Bannaddiini 14 bafunye obusasolodooti mu saza ly’e Kampala – Ssaabasumba abalabudde obutaswaza mulimu gubakwasiddwa,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_987,Police ekutte omuntu omu ateeberezebwa okubeera mu kkobaane ly’okubba emmotoka yaayo,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_988,Kijjanabalola emize abantu 3,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_989,Abantu ebitundu 33% mu byalo tebalina mazzi – bannakyewa bagamba kivudde kukutyoboola butonde bwansi,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_990,Ab’ebijaambiya 2 bakwatiddwa mu Kampala wakati,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_991,Ebintu bya buwumbi bwa shs 6 byebyayonoonebwa  abekalakaasi ba Gen Z – abaayokya ekizimbe kya Uganda House mu Kenya,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_992,CBS FM esse omukago n’ekitongole kya UPPC ekifulumya ebiwandiiko ebitongole mu Uganda,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_993,Katikkiro Mayiga asabye amasomero obutasuulirira nnimi ennansi n’ebyafaayo bya Uganda – abadde aggulawo ekisulo ky’abayizi ku Kings College Budo,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_994,Government eddizza CBS FM license yaayo oluvannyuma lw’emyaka 14,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_995,Police ekutte munnadiini Dominic Alinga ateeberezebwa okutemula omukozi wa URA,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_996,Police ekutte ow’emyaka 50 ku by’okubba omwana – kigambibwa abadde yalimba muganziwe  olubuto,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_997,Omukozi wa URA attiddwa abazigu ng’ava Entebbe,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_998,Emisinde gy’okusonda ensimbi z’okuzimba eklezia ya St.Jude Wakiso – Ssaabaminister Nabbanja awaddeyo obukadde bwa shs 10,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_999,President Museven atongozza amasannyalaze agasuubirwa okukulaakulanya ebintu bya West Nile,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_1000,Police ye Kyotera ekutte taata agambibwa okukuba muwalawe emiggo egimuviiriddeko okufa,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_1001,Abayizi mu masomero mubayigirize akabi akali mu nguzi,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_1002,Police ekutte omuntu omu ku by’omuliro ogwakutte amaka g’eyali munnamagye nemufiiramu omwana,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
UG_TRUE_1003,Omuchina asindikiddwa ku alimanda e Luzira avunaanibwa gwa kutemula munne,TRUE,CBS FM,traditional_media,Luganda,2026-02-19
